Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,text,twitter_text,text_Description14,twitter_text_Description14,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,text_sentence,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,twitter_text_sentence
07/01/20,RELIANCE,EQ,1501.5,1519,1534.5,1513.5,1526.95,1524.6,1523.12,7627191,,"Jio recently started JioMart, its much-talked-about e-commerce venture that is built on top of technologies absorbed from start-up acquisitions

#RELIANCE #Jio #MukeshAmbani #startups #ecommerce #Telecom 

https://t.co/9FKLlYFI0h,The SC rejected a plea that challenged a tribunal order asking the government to refund around Rs 104 crore to Reliance Communication

#Reliance

https://t.co/s6MfRTKuV6",,jio recently started jiomart its much talked about e commerce venture that is built on top of technologies absorbed from start up acquisitions reliance jio mukeshambani startups ecommerce telecom sc rejected a plea that challenged a tribunal order asking the government to refund around rs 104 crore to reliance communication reliance ,,,,,,,,203,0,0.086,0.881,0.033,-0.4404,jio recently started jiomart its much talked about e commerce venture that is built on top of technologies absorbed from start up acquisitions reliance jio mukeshambani startups ecommerce telecom sc rejected a plea that challenged a tribunal order asking the government to refund around rs 104 crore to reliance communication reliance
08/01/20,RELIANCE,EQ,1524.6,1515,1534.45,1510,1514,1513.15,1518.24,7336561,,"Telecom performance in Q2: AGR drops 4.5 % QoQ; Jio reports 6.75% growth

@mephistophilian reports

#Telecom #AGR #Jio #reliance #Vodafone #Airtel 

https://t.co/EEih7LPMYK,Good news for Jio users! 

#Reliance #Jio on Wednesday announced the launch of voice and video calls over #Wi-Fi network service, which will roll out nation-wide by January 16

We tell you how to make a WiFi call from your Jio number

#RelianceJio https://t.co/Bpb8d0UkaT,Good news for Jio users! 

#Reliance #Jio on Wednesday announced the launch of voice and video calls over #Wi-Fi network service, which will roll out nation-wide by January 16

We tell you how to make a WiFi call from your Jio number

#reliancejio https://t.co/hYXtnIMFfi,Good news for Jio users! 

#Reliance #Jio on Wednesday announced the launch of voice and video calls over #Wi-Fi network service, which will roll out nation-wide by January 16

Service will be free for Jio customers.

https://t.co/LIQoxKlTjl",,telecom performance in q2 agr drops 4.5 qoq jio reports 6.75 growth mephistophilian reports telecom agr jio reliance vodafone airtel news for jio users reliance jio on wednesday announced the launch of voice and video calls over wi fi network service which will roll out nation wide by january 16 we tell you how to make a wifi call from your jio number reliancejio news for jio users reliance jio on wednesday announced the launch of voice and video calls over wi fi network service which will roll out nation wide by january 16 we tell you how to make a wifi call from your jio number reliancejio news for jio users reliance jio on wednesday announced the launch of voice and video calls over wi fi network service which will roll out nation wide by january 16 service will be free for jio customers. ,,,,,,,,204,0,0,0.943,0.057,0.7579,telecom performance in q2 agr drops 4.5 qoq jio reports 6.75 growth mephistophilian reports telecom agr jio reliance vodafone airtel news for jio users reliance jio on wednesday announced the launch of voice and video calls over wi fi network service which will roll out nation wide by january 16 we tell you how to make a wifi call from your jio number reliancejio news for jio users reliance jio on wednesday announced the launch of voice and video calls over wi fi network service which will roll out nation wide by january 16 we tell you how to make a wifi call from your jio number reliancejio news for jio users reliance jio on wednesday announced the launch of voice and video calls over wi fi network service which will roll out nation wide by january 16 service will be free for jio customers.
09/01/20,RELIANCE,EQ,1513.15,1538.6,1550,1531.25,1549.5,1548,1541.76,6849606,Reliance Jio launched voice and video calls through WiFi at no additional cost,,reliance jio launched voice and video calls through wifi at no additional cost,,323,0,0.15,0.748,0.102,-0.1779,reliance jio launched voice and video calls through wifi at no additional cost,,,,,,,
10/01/20,RELIANCE,EQ,1548,1551.9,1557.95,1539.65,1546.85,1547.65,1549.42,5704686,,,,,,,,,,,,,,,,,,
13/01/20,RELIANCE,EQ,1547.65,1545.05,1558.7,1538.4,1539.85,1543.7,1548.94,8358090,,,,,,,,,,,,,,,,,,
14/01/20,RELIANCE,EQ,1543.7,1540,1550,1521.85,1529.1,1529.4,1533.76,7230788,,,,,,,,,,,,,,,,,,
15/01/20,RELIANCE,EQ,1529.4,1535.85,1539.9,1518.25,1524.1,1523.85,1526.75,7231393,"Reliance Jio declared highest bidder for Reliance Infratel, UVARCL for Reliance Communications, Rel Telecom ",,reliance jio declared highest bidder for reliance infratel uvarcl for reliance communications rel telecom ,,324,0,0,1,0,0,reliance jio declared highest bidder for reliance infratel uvarcl for reliance communications rel telecom,,,,,,,
16/01/20,RELIANCE,EQ,1523.85,1529,1543.35,1528,1538.7,1537.9,1535.41,5873662,,,,,,,,,,,,,,,,,,
17/01/20,RELIANCE,EQ,1537.9,1553.5,1584.95,1553.2,1581,1581,1573,13469708,Reliance Industries owned Reliance Jio Infocomm has net added 5.6 million users in November as against 9.1 million users added in October,"UVARCL has put Rs 16,000 crore on table for the distressed telcos and is willing to pay 30% of the sum upfront within 90 days, says a report. Your take? 🧐 

#Reliance #RelianceCommunication #RCom #NCLAT 
https://t.co/reDETP2IEe,@reliancejio @flameoftruth @theRohitBansal #EarningsWithMC | #RelianceIndustries has registered a 13.5% YoY growth (3.35% QoQ) and consolidated profit at Rs 11,640 crore in Q3FY20. Here's all you need to know 👇

#RILResults #Reliance #Jio @FlameOfTruth @TheRohitBansal 
https://t.co/HEsCHdMH8y,@reliancejio @flameoftruth @theRohitBansal #RILResults | Reliance Industries Q3 #EarningsWithMC
(QoQ) (consolidated)

Petchem Revenue 🔻 4.2% at Rs 36,909 cr vs Rs 38,538 cr
Petchem EBITDA 🔻 22.7% at Rs 5,880 cr vs Rs 7,602 cr 
Petchem EBITDA Margin 🔻 at 15.9% vs 19.7%

#Reliance @flameoftruth #RelianceIndustries https://t.co/U9Jgv20NG3,@reliancejio @flameoftruth @theRohitBansal #RILResults | Reliance Industries Q3 #EarningsWithMC
(QoQ) (consolidated)

Net Profit 🔼 3.4% at Rs 11,640 cr 
Revenue 🔼 2.4% at Rs 1.53 lakh cr
EBITDA 🔼 1.1% at Rs 22,386 cr
EBITDA Margin at 14.6% vs 14.8%

#Reliance @flameoftruth #RelianceIndustries https://t.co/T5tqCybZ9l,@reliancejio @flameoftruth @theRohitBansal #RILResults | Reliance Industries Q3 numbers 

Gross Refining Margin At $9.20/bbl 

#Reliance #RelianceIndustries @flameoftruth https://t.co/eWB8WjXhIN,@reliancejio @flameoftruth @theRohitBansal #RILResults | Reliance Jio's Q3 numbers (consolidated)

Net Profit at Rs 1,350 cr 
Revenue at Rs 13,968 cr
EBITDA at Rs 5,601 cr
EBITDA Margin at 40.1%
Average Revenue per user at Rs 128.4 
Subscribers at 370 mn vs 355.2 mn (QoQ)

#Reliance #RelianceIndustries @reliancejio https://t.co/Hm1c1YZjZJ,#RILResults | Reliance Industries releases Q3 numbers (consolidated)

Net Profit at Rs 11,640 cr 
Revenue at Rs 1.53 lakh cr
EBITDA at Rs 22,386 cr
EBITDA Margin at 14.6%

#Reliance @reliancejio @flameoftruth https://t.co/A9Fz60pbpu,#EarningsWithMC | #Reliance is expected to continue to report robust growth in the consumer segment, #telecom (#reliancejio) and retail, but petchem is likely to be under pressure due to reduced margin for Q3 #relianceindustries 

https://t.co/KRPI2OQn8X,Mukesh Ambani-led #Reliance Industries is unlikely to close the deal for 20% stake in its oil to chemicals business to Saudi #Aramco by March 31 this year, according to a senior company official.

https://t.co/9f2zpELlNx,#Reliance Industries Friday posted highest-ever quarterly net profit of Rs 11,640 crore, up 13.5% year-on-year for the quarter ended December 31, 2019

#RIL #Markets

https://t.co/xpvIPyADMv,#Breaking | Reliance Jio reports Q3 net profit at Rs 1,350 crore

#Reliance #Jio,#MarketsWithBS | Reliance Industries climbs 2.5% ahead of Q3 results; GRM expected to see a slight fall

#markets
#reliance

https://t.co/eKDFLEAGC6,What drove #Reliance's record quarterly show: Key highlights of Q3 earnings
https://t.co/zhwVeQj5gI?,#LIVE | #Reliance Q3 Results https://t.co/SQ80eTqiZJ",reliance industries owned reliance jio infocomm has net added 5.6 million users in november as against 9.1 million users added in october,uvarcl has put rs 16 000 crore on table for the distressed telcos and is willing to pay 30 of the sum upfront within 90 days says a report. your take reliance reliancecommunication rcom nclat flameoftruth therohitbansal earningswithmc relianceindustries has registered a 13.5 yoy growth 3.35 qoq and consolidated profit at rs 11 640 crore in q3fy20. here s all you need to know rilresults reliance jio flameoftruth therohitbansal flameoftruth therohitbansal rilresults reliance industries q3 earningswithmc qoq consolidated petchem revenue 4.2 at rs 36 909 cr vs rs 38 538 cr petchem ebitda 22.7 at rs 5 880 cr vs rs 7 602 cr petchem ebitda margin at 15.9 vs 19.7 reliance flameoftruth relianceindustries flameoftruth therohitbansal rilresults reliance industries q3 earningswithmc qoq consolidated net profit 3.4 at rs 11 640 cr revenue 2.4 at rs 1.53 lakh cr ebitda 1.1 at rs 22 386 cr ebitda margin at 14.6 vs 14.8 reliance flameoftruth relianceindustries flameoftruth therohitbansal rilresults reliance industries q3 numbers gross refining margin at 9.20 bbl reliance relianceindustries flameoftruth flameoftruth therohitbansal rilresults reliance jio s q3 numbers consolidated net profit at rs 1 350 cr revenue at rs 13 968 cr ebitda at rs 5 601 cr ebitda margin at 40.1 average revenue per user at rs 128.4 subscribers at 370 mn vs 355.2 mn qoq reliance relianceindustries reliancejio reliance industries releases q3 numbers consolidated net profit at rs 11 640 cr revenue at rs 1.53 lakh cr ebitda at rs 22 386 cr ebitda margin at 14.6 reliance reliancejio flameoftruth reliance is expected to continue to report robust growth in the consumer segment telecom reliancejio and retail but petchem is likely to be under pressure due to reduced margin for q3 relianceindustries ambani led reliance industries is unlikely to close the deal for 20 stake in its oil to chemicals business to saudi aramco by march 31 this year according to a senior company official. industries friday posted highest ever quarterly net profit of rs 11 640 crore up 13.5 year on year for the quarter ended december 31 2019 ril markets reliance jio reports q3 net profit at rs 1 350 crore reliance jio marketswithbs reliance industries climbs 2.5 ahead of q3 results grm expected to see a slight fall markets reliance drove reliance s record quarterly show key highlights of q3 earnings reliance q3 results ,325,0,0,1,0,0,reliance industries owned reliance jio infocomm has net added 5.6 million users in november as against 9.1 million users added in october,205,6,0.153,3.56,0.287,1.2381,uvarcl has put rs 16 000 crore on table for the distressed telcos and is willing to pay 30 of the sum upfront within 90 days says a report.your take reliance reliancecommunication rcom nclat flameoftruth therohitbansal earningswithmc relianceindustries has registered a 13.5 yoy growth 3.35 qoq and consolidated profit at rs 11 640 crore in q3fy20.here s all you need to know rilresults reliance jio flameoftruth therohitbansal flameoftruth therohitbansal rilresults reliance industries q3 earningswithmc qoq consolidated petchem revenue 4.2 at rs 36 909 cr vs rs 38 538 cr petchem ebitda 22.7 at rs 5 880 cr vs rs 7 602 cr petchem ebitda margin at 15.9 vs 19.7 reliance flameoftruth relianceindustries flameoftruth therohitbansal rilresults reliance industries q3 earningswithmc qoq consolidated net profit 3.4 at rs 11 640 cr revenue 2.4 at rs 1.53 lakh cr ebitda 1.1 at rs 22 386 cr ebitda margin at 14.6 vs 14.8 reliance flameoftruth relianceindustries flameoftruth therohitbansal rilresults reliance industries q3 numbers gross refining margin at 9.20 bbl reliance relianceindustries flameoftruth flameoftruth therohitbansal rilresults reliance jio s q3 numbers consolidated net profit at rs 1 350 cr revenue at rs 13 968 cr ebitda at rs 5 601 cr ebitda margin at 40.1 average revenue per user at rs 128.4 subscribers at 370 mn vs 355.2 mn qoq reliance relianceindustries reliancejio reliance industries releases q3 numbers consolidated net profit at rs 11 640 cr revenue at rs 1.53 lakh cr ebitda at rs 22 386 cr ebitda margin at 14.6 reliance reliancejio flameoftruth reliance is expected to continue to report robust growth in the consumer segment telecom reliancejio and retail but petchem is likely to be under pressure due to reduced margin for q3 relianceindustries ambani led reliance industries is unlikely to close the deal for 20 stake in its oil to chemicals business to saudi aramco by march 31 this year according to a senior company official.industries friday posted highest ever quarterly net profit of rs 11 640 crore up 13.5 year on year for the quarter ended december 31 2019 ril markets reliance jio reports q3 net profit at rs 1 350 crore reliance jio marketswithbs reliance industries climbs 2.5 ahead of q3 results grm expected to see a slight fall markets reliance drove reliance s record quarterly show key highlights of q3 earnings reliance q3 results
20/01/20,RELIANCE,EQ,1581,1609,1609,1526.4,1532.2,1532.35,1557.85,14878868,"Reliance Jio: Q3FY20 PAT at Rs 1350 crore; Revenue at Rs 13,968 crore. Adjusted ARPU at Rs 128.4 ,Reliance Industries and Saudi Aramco deal unlikely to be concluded this financial year ","#MarketsWithMC | Shares of #RelianceIndustries fell 3% today, after posting strong Q3 numbers. Here's why: https://t.co/Df7NJC7nEP

#Reliance #Q3FY20 #RILResults https://t.co/h0KPL4AoaX",reliance jio q3fy20 pat at rs 1350 crore revenue at rs 13 968 crore. adjusted arpu at rs 128.4 reliance industries and saudi aramco deal unlikely to be concluded this financial year , marketswithmc shares of relianceindustries fell 3 today after posting strong q3 numbers. here s why reliance q3fy20 rilresults ,326,1,0,2,0,0,reliance jio q3fy20 pat at rs 1350 crore revenue at rs 13 968 crore.adjusted arpu at rs 128.4 reliance industries and saudi aramco deal unlikely to be concluded this financial year,206,1,0,1.645,0.355,0.6705, marketswithmc shares of relianceindustries fell 3 today after posting strong q3 numbers.here s why reliance q3fy20 rilresults
21/01/20,RELIANCE,EQ,1532.35,1528.6,1545.85,1522,1535,1533.9,1535.68,8650831,Competition Commission of India has approved Brookefield Asset Management's 2525 crore rupee acquisition of 51% stake in Reliance Jio Infocomm's tower arm via its affiliate BIF IV Jarvis India,,competition commission of india has approved brookefield asset management s 2525 crore rupee acquisition of 51 stake in reliance jio infocomm s tower arm via its affiliate bif iv jarvis india,,327,0,0,0.845,0.155,0.6486,competition commission of india has approved brookefield asset management s 2525 crore rupee acquisition of 51 stake in reliance jio infocomm s tower arm via its affiliate bif iv jarvis india,,,,,,,
22/01/20,RELIANCE,EQ,1533.9,1544,1546.75,1531.1,1535.25,1533.35,1538.16,4719245,,,,,,,,,,,,,,,,,,
